2024-06-10 02:25:26,703.bbq_monitoring.INFO ==================================================
2024-06-10 02:25:26,703.bbq_monitoring.INFO Today is 2024-06-10 at 02:25 AM
2024-06-10 02:25:26,703.bbq_monitoring.INFO Running on: nt Windows 10
2024-06-10 02:25:26,704.bbq_monitoring.INFO Python version:  3.9.16
2024-06-10 02:25:26,704.bbq_monitoring.INFO Python path: D:\Master's Data Analytics\Courses\44671 Streaming Data\Module 5\streaming-05-smart-smoker\.venv
2024-06-10 02:25:26,705.bbq_monitoring.INFO Working dir: D:\Master's Data Analytics\Courses\44671 Streaming Data\Module 5\streaming-05-smart-smoker
2024-06-10 02:25:26,705.bbq_monitoring.INFO ==================================================
2024-06-10 02:25:29,585.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:28, 126.6
2024-06-10 02:25:29,585.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:28, 126.6
2024-06-10 02:25:29,586.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:28, 120
2024-06-10 02:25:29,586.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:28, 120
2024-06-10 02:25:29,586.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:29, 257.9
2024-06-10 02:25:29,586.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:29, 257.9
2024-06-10 02:25:29,587.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:29, 127.2
2024-06-10 02:25:29,587.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:29, 127.2
2024-06-10 02:25:29,588.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:29, 120.5
2024-06-10 02:25:29,588.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:29, 120.5
2024-06-10 02:25:29,588.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:30, 257.1
2024-06-10 02:25:29,589.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:30, 257.1
2024-06-10 02:25:29,589.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:30, 127.7
2024-06-10 02:25:29,590.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:30, 127.7
2024-06-10 02:25:29,590.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:30, 121.1
2024-06-10 02:25:29,590.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:30, 121.1
2024-06-10 02:25:29,591.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:31, 258.4
2024-06-10 02:25:29,591.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:31, 258.4
2024-06-10 02:25:29,591.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:31, 128.2
2024-06-10 02:25:29,592.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:31, 128.2
2024-06-10 02:25:29,592.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:31, 121.7
2024-06-10 02:25:29,592.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:31, 121.7
2024-06-10 02:25:29,592.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:32, 258.1
2024-06-10 02:25:29,593.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:32, 258.1
2024-06-10 02:25:29,593.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:32, 128.7
2024-06-10 02:25:29,593.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:32, 128.7
2024-06-10 02:25:29,593.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:32, 122.2
2024-06-10 02:25:29,594.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:32, 122.2
2024-06-10 02:25:29,594.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:33, 260.2
2024-06-10 02:25:29,594.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:33, 260.2
2024-06-10 02:25:29,594.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:33, 129.2
2024-06-10 02:25:29,595.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:33, 129.2
2024-06-10 02:25:29,595.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:33, 122.7
2024-06-10 02:25:29,595.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:33, 122.7
2024-06-10 02:25:29,595.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:34, 261.7
2024-06-10 02:25:29,596.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:34, 261.7
2024-06-10 02:25:29,596.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:34, 129.7
2024-06-10 02:25:29,596.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:34, 129.7
2024-06-10 02:25:29,596.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:34, 123.3
2024-06-10 02:25:29,597.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:34, 123.3
2024-06-10 02:25:29,597.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:35, 261.3
2024-06-10 02:25:29,597.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:35, 261.3
2024-06-10 02:25:29,597.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:35, 130.2
2024-06-10 02:25:29,598.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:35, 130.2
2024-06-10 02:25:29,598.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:35, 123.8
2024-06-10 02:25:29,598.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:35, 123.8
2024-06-10 02:25:29,598.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:36, 260.4
2024-06-10 02:25:29,599.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:36, 260.4
2024-06-10 02:25:29,599.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:36, 130.7
2024-06-10 02:25:29,599.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:36, 130.7
2024-06-10 02:25:29,599.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:36, 124.3
2024-06-10 02:25:29,600.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:36, 124.3
2024-06-10 02:25:29,600.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:37, 259.5
2024-06-10 02:25:29,600.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:37, 259.5
2024-06-10 02:25:29,600.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:37, 131.2
2024-06-10 02:25:29,601.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:37, 131.2
2024-06-10 02:25:29,601.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:37, 124.8
2024-06-10 02:25:29,601.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:37, 124.8
2024-06-10 02:25:29,601.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:38, 262.2
2024-06-10 02:25:29,602.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:38, 262.2
2024-06-10 02:25:29,602.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:38, 131.7
2024-06-10 02:25:29,602.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:38, 131.7
2024-06-10 02:25:29,602.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:38, 125.3
2024-06-10 02:25:29,603.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:38, 125.3
2024-06-10 02:25:29,603.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:39, 259.4
2024-06-10 02:25:29,603.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:39, 259.4
2024-06-10 02:25:29,604.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:39, 132.2
2024-06-10 02:25:29,604.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:39, 132.2
2024-06-10 02:25:29,604.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:39, 125.8
2024-06-10 02:25:29,605.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:39, 125.8
2024-06-10 02:25:29,605.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:40, 262.1
2024-06-10 02:25:29,606.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:40, 262.1
2024-06-10 02:25:29,606.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:40, 132.7
2024-06-10 02:25:29,606.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:40, 132.7
2024-06-10 02:25:29,607.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:40, 126.3
2024-06-10 02:25:29,607.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:40, 126.3
2024-06-10 02:25:29,607.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:41, 261.1
2024-06-10 02:25:29,607.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:41, 261.1
2024-06-10 02:25:29,608.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:41, 133.2
2024-06-10 02:25:29,608.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:41, 133.2
2024-06-10 02:25:29,608.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:41, 126.7
2024-06-10 02:25:29,609.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:41, 126.7
2024-06-10 02:25:29,609.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:42, 261
2024-06-10 02:25:29,609.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:42, 261
2024-06-10 02:25:29,609.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:42, 133.6
2024-06-10 02:25:29,610.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:42, 133.6
2024-06-10 02:25:29,610.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:42, 127.2
2024-06-10 02:25:29,610.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:42, 127.2
2024-06-10 02:25:29,610.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:43, 261.4
2024-06-10 02:25:29,611.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:43, 261.4
2024-06-10 02:25:29,611.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:43, 134
2024-06-10 02:25:29,611.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:43, 134
2024-06-10 02:25:29,611.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:43, 127.7
2024-06-10 02:25:29,612.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:43, 127.7
2024-06-10 02:25:29,612.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:44, 259.2
2024-06-10 02:25:29,612.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:44, 259.2
2024-06-10 02:25:29,612.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:44, 134.4
2024-06-10 02:25:29,613.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:44, 134.4
2024-06-10 02:25:29,613.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:44, 128.2
2024-06-10 02:25:29,613.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:44, 128.2
2024-06-10 02:25:29,613.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:45, 258.7
2024-06-10 02:25:29,614.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:45, 258.7
2024-06-10 02:25:29,614.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:45, 134.9
2024-06-10 02:25:29,614.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:45, 134.9
2024-06-10 02:25:29,614.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:45, 128.6
2024-06-10 02:25:29,615.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:45, 128.6
2024-06-10 02:25:29,615.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:46, 259.2
2024-06-10 02:25:29,615.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:46, 259.2
2024-06-10 02:25:29,615.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:46, 135.3
2024-06-10 02:25:29,616.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:46, 135.3
2024-06-10 02:25:29,616.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:46, 129.1
2024-06-10 02:25:29,616.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:46, 129.1
2024-06-10 02:25:29,616.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:47, 262.4
2024-06-10 02:25:29,617.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:47, 262.4
2024-06-10 02:25:29,617.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:47, 135.7
2024-06-10 02:25:29,617.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:47, 135.7
2024-06-10 02:25:29,617.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:47, 129.5
2024-06-10 02:25:29,618.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:47, 129.5
2024-06-10 02:25:29,618.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:48, 263.1
2024-06-10 02:25:29,618.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:48, 263.1
2024-06-10 02:25:29,618.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:48, 136.1
2024-06-10 02:25:29,619.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:48, 136.1
2024-06-10 02:25:29,619.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:48, 130
2024-06-10 02:25:29,619.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:48, 130
2024-06-10 02:25:29,619.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:49, 260.2
2024-06-10 02:25:29,620.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:49, 260.2
2024-06-10 02:25:29,620.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:49, 136.5
2024-06-10 02:25:29,620.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:49, 136.5
2024-06-10 02:25:29,621.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:49, 130.4
2024-06-10 02:25:29,621.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:49, 130.4
2024-06-10 02:25:29,621.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:50, 259.5
2024-06-10 02:25:29,622.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:50, 259.5
2024-06-10 02:25:29,622.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:50, 136.9
2024-06-10 02:25:29,623.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:50, 136.9
2024-06-10 02:25:29,623.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:50, 130.8
2024-06-10 02:25:29,623.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:50, 130.8
2024-06-10 02:25:29,623.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:51, 259.2
2024-06-10 02:25:29,624.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:51, 259.2
2024-06-10 02:25:29,624.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:51, 137.3
2024-06-10 02:25:29,624.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:51, 137.3
2024-06-10 02:25:29,625.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:51, 131.2
2024-06-10 02:25:29,625.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:51, 131.2
2024-06-10 02:25:29,625.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:52, 263.9
2024-06-10 02:25:29,625.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:52, 263.9
2024-06-10 02:25:29,626.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:52, 137.7
2024-06-10 02:25:29,626.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:52, 137.7
2024-06-10 02:25:29,626.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:52, 131.7
2024-06-10 02:25:29,626.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:52, 131.7
2024-06-10 02:25:29,627.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:53, 265
2024-06-10 02:25:29,627.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:53, 265
2024-06-10 02:25:29,627.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:53, 138.1
2024-06-10 02:25:29,627.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:53, 138.1
2024-06-10 02:25:29,628.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:53, 132.1
2024-06-10 02:25:29,628.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:53, 132.1
2024-06-10 02:25:29,628.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:54, 263.8
2024-06-10 02:25:29,628.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:54, 263.8
2024-06-10 02:25:29,629.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:54, 138.4
2024-06-10 02:25:29,629.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:54, 138.4
2024-06-10 02:25:29,629.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:54, 132.5
2024-06-10 02:25:29,629.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:54, 132.5
2024-06-10 02:25:29,630.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:55, 264.7
2024-06-10 02:25:29,630.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:55, 264.7
2024-06-10 02:25:29,630.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:55, 138.8
2024-06-10 02:25:29,630.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:55, 138.8
2024-06-10 02:25:29,631.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:55, 132.9
2024-06-10 02:25:29,631.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:55, 132.9
2024-06-10 02:25:29,631.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:56, 265
2024-06-10 02:25:29,631.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:56, 265
2024-06-10 02:25:29,632.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:56, 139.2
2024-06-10 02:25:29,632.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:56, 139.2
2024-06-10 02:25:29,632.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:56, 133.3
2024-06-10 02:25:29,632.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:56, 133.3
2024-06-10 02:25:29,633.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:57, 259.1
2024-06-10 02:25:29,633.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:57, 259.1
2024-06-10 02:25:29,633.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:57, 139.5
2024-06-10 02:25:29,633.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:57, 139.5
2024-06-10 02:25:29,634.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:57, 133.7
2024-06-10 02:25:29,634.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:57, 133.7
2024-06-10 02:25:29,634.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:58, 255.6
2024-06-10 02:25:29,634.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:58, 255.6
2024-06-10 02:25:29,635.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:58, 139.9
2024-06-10 02:25:29,635.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:58, 139.9
2024-06-10 02:25:29,635.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:58, 134.1
2024-06-10 02:25:29,635.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:58, 134.1
2024-06-10 02:25:29,636.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:59, 255.1
2024-06-10 02:25:29,636.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 15:59, 255.1
2024-06-10 02:25:29,636.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:59, 140.2
2024-06-10 02:25:29,636.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 15:59, 140.2
2024-06-10 02:25:29,637.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:59, 134.5
2024-06-10 02:25:29,637.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 15:59, 134.5
2024-06-10 02:25:29,638.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:00, 255
2024-06-10 02:25:29,638.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:00, 255
2024-06-10 02:25:29,639.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:00, 140.6
2024-06-10 02:25:29,639.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:00, 140.6
2024-06-10 02:25:29,640.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:00, 134.9
2024-06-10 02:25:29,641.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:00, 134.9
2024-06-10 02:25:29,641.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:01, 255.9
2024-06-10 02:25:29,641.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:01, 255.9
2024-06-10 02:25:29,641.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:01, 140.9
2024-06-10 02:25:29,642.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:01, 140.9
2024-06-10 02:25:29,642.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:01, 135.2
2024-06-10 02:25:29,642.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:01, 135.2
2024-06-10 02:25:29,642.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:02, 256.9
2024-06-10 02:25:29,643.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:02, 256.9
2024-06-10 02:25:29,643.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:02, 141.2
2024-06-10 02:25:29,643.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:02, 141.2
2024-06-10 02:25:29,643.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:02, 135.6
2024-06-10 02:25:29,644.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:02, 135.6
2024-06-10 02:25:29,644.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:03, 256.5
2024-06-10 02:25:29,644.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:03, 256.5
2024-06-10 02:25:29,644.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:03, 141.6
2024-06-10 02:25:29,645.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:03, 141.6
2024-06-10 02:25:29,645.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:03, 136
2024-06-10 02:25:29,645.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:03, 136
2024-06-10 02:25:29,645.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:04, 257.7
2024-06-10 02:25:29,646.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:04, 257.7
2024-06-10 02:25:29,646.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:04, 141.9
2024-06-10 02:25:29,646.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:04, 141.9
2024-06-10 02:25:29,646.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:04, 136.3
2024-06-10 02:25:29,647.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 16:04, 136.3
2024-06-10 02:25:29,647.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:05, 257.8
2024-06-10 02:25:29,647.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 16:05, 257.8
2024-06-10 02:25:29,647.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:05, 142.2
2024-06-10 02:25:29,648.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 16:05, 142.2
